,alphabet,x,y
37052,view,139.711860,35.673794
37053,view,139.666211,35.688059
37054,buhne,139.681880,35.782942
37055,buhne,139.841665,35.703496
37056,buhne,139.700634,35.655642
37057,buhne,139.675963,35.695283
37058,buhne,139.673454,35.627969
37059,buhne,139.718008,35.664851
37060,buhne,139.819686,35.774982
37061,buhne,139.794888,35.775806
37062,buhne,139.713796,35.712085
37063,buhne,139.711045,35.612850
37064,buhne,139.736240,35.720831
37065,hill,139.733786,35.705625
37066,hill,139.758980,35.722748
37067,hill,139.689222,35.708805
37068,hill,139.775653,35.784404
37069,hill,139.846681,35.771442
37070,hill,139.705598,35.647744
37071,hill,139.710938,35.636092
37072,hill,139.705793,35.644828
37073,hill,139.764252,35.808771
37074,hill,139.705288,35.596698
37075,hill,139.676861,35.666035
37076,hill,139.723464,35.610302
37077,hill,139.704088,35.612196
37078,hill,139.758429,35.727493
37079,hill,139.675308,35.651580
37080,hill,139.763707,35.732731
37081,hill,139.689648,35.673740
37082,hill,139.727647,35.713665
37083,hill,139.806820,35.715147
37084,hill,139.669017,35.751486
37085,hill,139.762011,35.700068
37086,hill,139.726890,35.554228
37087,hill,139.731991,35.733016
37088,hill,139.658768,35.735084
37089,hill,139.729908,35.656839
37090,hill,139.739381,35.699535
37091,hill,139.752761,35.718795
37092,hill,139.743591,35.690557
37093,hill,139.732646,35.601417
37094,hill,139.832129,35.772490
37095,hill,139.633194,35.706489
37096,hill,139.878852,35.772059
37097,hill,139.691302,35.706768
37098,hill,139.705525,35.590541
37099,hill,139.812942,35.786674
37100,hill,139.724021,35.680650
37101,hill,139.797730,35.749437
37102,hill,139.698320,35.657283
37103,hill,139.715690,35.696362
37104,hill,139.728961,35.653847
37105,hill,139.681318,35.758986
37106,hill,139.755448,35.648744
37107,hill,139.754546,35.713131
37108,hill,139.800673,35.769553
37109,hill,139.575155,35.725374
37110,hill,139.680057,35.694769
37111,hill,139.690970,35.680757
37112,hill,139.719557,35.696752
37113,hill,139.732339,35.702518
37114,hill,139.732339,35.702518
37115,hill,139.799171,35.753088
37116,hill,139.729791,35.645460
37117,hill,139.715447,35.654796
37118,hill,139.784260,35.751827
37119,hill,139.775750,35.738852
37120,hill,139.632005,35.618715
37121,hill,139.725201,35.696809
37122,hill,139.734410,35.728470
37123,hill,139.692453,35.768912
37124,hill,139.713784,35.619990
37125,hill,139.725503,35.712312
37126,hill,139.807018,35.731231
37127,hill,139.749670,35.668358
37128,hill,139.698461,35.768891
37129,hill,139.813446,35.691507
37130,hill,139.790208,35.677077
37131,hill,139.722866,35.629593
37132,hill,139.765922,35.705198
37133,hill,139.735301,35.764854
37134,hill,139.709795,35.695364
37135,hill,139.738665,35.660300
37136,hill,139.756296,35.705017
37137,hill,139.726804,35.617769
37138,hill,139.690980,35.703853
37139,hill,139.712719,35.577933
37140,hill,139.807435,35.691484
37141,hill,139.736532,35.620245
37142,hill,139.690240,35.717139
37143,hill,139.716155,35.715147
37144,hill,139.735460,35.669375
37145,hill,139.807187,35.694486
37146,hill,139.725116,35.589121
37147,hill,139.734338,35.631804
37148,hill,139.737034,35.606461
37149,hill,139.844696,35.748647
37150,hill,139.732646,35.601417
37151,hill,139.785780,35.703663
37152,hill,139.716155,35.715147
37153,hill,139.740792,35.665061
37154,hill,139.740792,35.665061
37155,hill,139.806674,35.700689
37156,hill,139.695859,35.724021
37157,hill,139.689648,35.673740
37158,hill,139.705129,35.781243
37159,hill,139.626642,35.775668
37160,hill,139.723009,35.694719
37161,hill,139.704863,35.592227
37162,hill,139.708840,35.620915
37163,hill,139.704863,35.592227
37164,hill,139.696567,35.719392
37165,hill,139.691599,35.651328
37166,hill,139.734338,35.631804
37167,hill,139.595851,35.701044
37168,hill,139.720188,35.646420
37169,hill,139.646443,35.678360
37170,hill,139.621437,35.746837
37171,hill,139.651413,35.658529
37172,hill,139.595886,35.691704
37173,hill,139.656511,35.614345
37174,hill,139.602493,35.635050
37175,hill,139.709558,35.653311
37176,hill,139.713322,35.780168
37177,hill,139.804677,35.756268
37178,hill,139.689648,35.673740
37179,hill,139.736881,35.637421
37180,hill,139.740230,35.671044
37181,hill,139.669765,35.649631
37182,hill,139.669765,35.649631
37183,hill,139.740275,35.605489
37184,hill,139.740275,35.605489
37185,hill,139.732558,35.605854
37186,hill,139.669765,35.649631
37187,hill,139.669765,35.649631
37188,hill,139.669765,35.649631
37189,hill,139.723009,35.694719
37190,hill,139.685979,35.771645
37191,hill,139.658411,35.743339
37192,hill,139.732646,35.601417
37193,hill,139.720294,35.661899
37194,hill,139.720294,35.661899
37195,hill,139.604576,35.710090
37196,hill,139.868200,35.766586
37197,hill,139.671359,35.589326
37198,hill,139.688602,35.790219
37199,hill,139.709554,35.718985
37200,hill,139.709554,35.718985
37201,hill,139.738967,35.619309
37202,hill,139.709554,35.718985
37203,hill,139.632942,35.786456
37204,hill,139.709554,35.718985
37205,hill,139.704863,35.592227
37206,hill,139.756750,35.721600
37207,hill,139.737154,35.667062
37208,hill,139.733863,35.677407
37209,hill,139.727617,35.630582
37210,hill,139.726657,35.751426
37211,hill,139.665042,35.752838
37212,hill,139.686508,35.649055
37213,hill,139.718040,35.643613
37214,hill,139.705288,35.596698
37215,hill,139.694870,35.657632
37216,hill,139.701012,35.593618
37217,hill,139.653106,35.772709
37218,hill,139.649367,35.742586
37219,hill,139.617282,35.742445
37220,hill,139.728324,35.759161
37221,hill,139.718439,35.631726
37222,hill,139.591969,35.678513
37223,hill,139.591969,35.678513
37224,hill,139.591969,35.678513
37225,hill,139.591969,35.678513
37226,hill,139.591969,35.678513
37227,hill,139.591969,35.678513
37228,hill,139.591969,35.678513
37229,hill,139.591969,35.678513
37230,hill,139.591969,35.678513
37231,hill,139.741509,35.687350
37232,hill,139.701012,35.593618
37233,hill,139.656553,35.777744
37234,hill,139.730214,35.713920
37235,hill,139.672570,35.767851
37236,hill,139.742845,35.711020
37237,hill,139.729889,35.638635
37238,hill,139.732270,35.621479
37239,hill,139.738197,35.703842
37240,hill,139.690240,35.717139
37241,hill,139.664170,35.695616
37242,hill,139.678966,35.772579
37243,hill,139.661301,35.676313
37244,hill,139.632639,35.614595
37245,hill,139.727647,35.713665
37246,hill,139.614213,35.641125
37247,hill,139.805166,35.680087
37248,hill,139.689632,35.698586
37249,hill,139.681588,35.665506
37250,hill,139.761553,35.734927
37251,hill,139.731097,35.755323
37252,hill,139.701012,35.593618
37253,hill,139.622318,35.640234
37254,hill,139.730276,35.660329
37255,hill,139.730276,35.660329
37256,hill,139.730276,35.660329
37257,hill,139.755599,35.719487
37258,hill,139.730276,35.660329
37259,hill,139.627419,35.748116
37260,hill,139.698743,35.685535
37261,hill,139.702509,35.718128
37262,hill,139.671271,35.683659
37263,hill,139.696993,35.582366
37264,hill,139.729195,35.601974
37265,hill,139.769183,35.715832
37266,hill,139.676861,35.666035
37267,hill,139.664591,35.628086
37268,hill,139.692223,35.719492
37269,hill,139.735173,35.640556
37270,hill,139.701012,35.593618
37271,hill,139.734338,35.631804
37272,hill,139.801502,35.700263
37273,hill,139.708197,35.583429
37274,hill,139.642379,35.636667
37275,hill,139.682019,35.771937
37276,hill,139.749004,35.710574
37277,hill,139.817849,35.671936
37278,hill,139.652324,35.662710
37279,hill,139.851898,35.668371
37280,hill,139.732270,35.621479
37281,hill,139.595187,35.732412
37282,hill,139.660772,35.755631
37283,hill,139.680993,35.675511
37284,hill,139.732684,35.654041
37285,hill,139.732684,35.654041
37286,hill,139.803174,35.709577
37287,hill,139.598970,35.705884
37288,hill,139.732684,35.654041
37289,hill,139.683790,35.737960
37290,hill,139.732684,35.654041
37291,hill,139.640133,35.602554
37292,hill,139.662893,35.621115
37293,hill,139.643369,35.617618
37294,hill,139.677130,35.657470
37295,hill,139.684965,35.703674
37296,hill,139.712248,35.689556
37297,hill,139.692297,35.741553
37298,hill,139.749607,35.735037
37299,hill,139.697452,35.593910
37300,hill,139.866969,35.683900
37301,hill,139.801354,35.666227
37302,hill,139.656851,35.781506
37303,hill,139.731075,35.641430
37304,hill,139.747836,35.643973
37305,hill,139.605576,35.660579
37306,hill,139.632085,35.779984
37307,hill,139.859859,35.686496
37308,hill,139.870315,35.764145
37309,hill,139.709113,35.595767
37310,hill,139.716695,35.589817
37311,hill,139.734381,35.650887
37312,hill,139.765922,35.705198
37313,hill,139.786319,35.747448
37314,hill,139.658859,35.751559
37315,hill,139.725503,35.712312
37316,hill,139.658859,35.751559
37317,hill,139.732684,35.654041
37318,hill,139.716144,35.657935
37319,hill,139.631332,35.774215
37320,hill,139.742845,35.711020
37321,hill,139.726729,35.703200
37322,hill,139.686286,35.679788
37323,hill,139.735573,35.747858
37324,hill,139.675693,35.774248
37325,hill,139.751651,35.732798
37326,hill,139.696299,35.773393
37327,hill,139.699359,35.781141
37328,hill,139.637264,35.640435
37329,hill,139.676614,35.743158
37330,hill,139.708596,35.643887
37331,hill,139.657190,35.617234
37332,hill,139.739381,35.699535
37333,hill,139.690970,35.680757
37334,hill,139.660952,35.772017
37335,hill,139.705793,35.644828
37336,hill,139.745238,35.705570
37337,hill,139.674012,35.635232
37338,hill,139.731075,35.641430
37339,hill,139.882568,35.704938
37340,hill,139.637458,35.663481
37341,hill,139.679839,35.746066
37342,hill,139.723123,35.690421
37343,hill,139.678447,35.635805
37344,hill,139.658514,35.611816
37345,hill,139.639710,35.623355
37346,hill,139.673269,35.616015
37347,hill,139.808486,35.680330
37348,hill,139.638421,35.748211
37349,hill,139.740296,35.744546
37350,hill,139.730211,35.649553
37351,hill,139.647356,35.622571
37352,hill,139.668080,35.633927
37353,hill,139.731991,35.733016
37354,hill,139.670156,35.760076
37355,hill,139.636800,35.630298
37356,hill,139.693020,35.562929
37357,hill,139.727018,35.595204
37358,hill,139.736525,35.698695
37359,hill,139.723009,35.694719
37360,hill,139.631019,35.678023
37361,hill,139.751478,35.725503
37362,hill,139.734492,35.626603
37363,hill,139.656511,35.614345
37364,hill,139.681649,35.647786
37365,hill,139.715447,35.654796
37366,hill,139.697185,35.576689
37367,hill,139.721687,35.587246
37368,hill,139.697185,35.576689
37369,hill,139.697185,35.576689
37370,hill,139.683401,35.620316
37371,hill,139.638917,35.759439
37372,hill,139.636800,35.630298
37373,hill,139.588947,35.677271
37374,hill,139.664587,35.758591
37375,hill,139.718008,35.664851
37376,hill,139.877889,35.665455
37377,hill,139.685658,35.698994
37378,hill,139.697185,35.576689
37379,hill,139.598970,35.705884
37380,hill,139.700868,35.650091
37381,hill,139.692223,35.719492
37382,hill,139.863286,35.667730
37383,hill,139.758980,35.722748
37384,hill,139.752761,35.718795
37385,hill,139.643524,35.720442
37386,hill,139.692993,35.646509
37387,hill,139.623791,35.732442
37388,hill,139.660772,35.755631
37389,hill,139.572939,35.733602
37390,hill,139.689648,35.673740
37391,hill,139.623780,35.720368
37392,hill,139.662893,35.621115
37393,hill,139.692903,35.738606
37394,hill,139.638163,35.627118
37395,hill,139.734492,35.626603
37396,hill,139.674650,35.630668
37397,hill,139.629041,35.636434
37398,hill,139.722859,35.584100
37399,hill,139.670322,35.594972
37400,hill,139.657306,35.624658
37401,hill,139.723219,35.642922
37402,hill,139.685979,35.771645
37403,hill,139.699124,35.728239
37404,hill,139.656587,35.651201
37405,hill,139.656587,35.651201
37406,hill,139.656587,35.651201
37407,hill,139.690092,35.620583
37408,hill,139.607716,35.722173
37409,hill,139.685660,35.675903
37410,hill,139.740638,35.609799
37411,hill,139.626424,35.714064
37412,hill,139.758980,35.722748
37413,hill,139.692223,35.719492
37414,hill,139.689648,35.673740
37415,hill,139.736031,35.596150
37416,hill,139.635379,35.784256
37417,hill,139.695807,35.731419
37418,hill,139.679955,35.653642
37419,hill,139.657549,35.654414
37420,hill,139.590281,35.746026
37421,hill,139.691120,35.654794
37422,hill,139.670133,35.720673
37423,hill,139.694175,35.603044
37424,hill,139.661609,35.778059
37425,hill,139.709586,35.721718
37426,hill,139.795318,35.803186
37427,hill,139.673012,35.680510
37428,hill,139.687168,35.622750
37429,hill,139.629366,35.665884
37430,hill,139.601650,35.727752
37431,hill,139.717802,35.585528
37432,hill,139.717802,35.585528
37433,hill,139.689396,35.603089
37434,hill,139.762548,35.727776
37435,hill,139.662232,35.734354
37436,hill,139.717802,35.585528
37437,hill,139.643143,35.781144
37438,hill,139.697809,35.600944
37439,hill,139.697743,35.706008
37440,hill,139.743616,35.725835
37441,hill,139.697743,35.706008
37442,hill,139.676081,35.739772
37443,hill,139.649367,35.742586
37444,hill,139.740519,35.723697
37445,hill,139.854239,35.786321
37446,hill,139.722280,35.713928
37447,hill,139.607625,35.695655
37448,hill,139.682573,35.683824
37449,hill,139.841548,35.709825
37450,hill,139.838128,35.778912
37451,hill,139.797317,35.721100
37452,hill,139.797317,35.721100
37453,hill,139.661438,35.737191
37454,hill,139.723404,35.596139
37455,hill,139.706066,35.675858
37456,hill,139.657127,35.695787
37457,hill,139.682019,35.771937
37458,hill,139.798530,35.700328
37459,hill,139.661609,35.778059
37460,hill,139.868939,35.748119
37461,hill,139.719032,35.709821
37462,hill,139.626553,35.620109
37463,hill,139.795838,35.717281
37464,hill,139.826866,35.775903
37465,hill,139.721105,35.657685
37466,hill,139.684426,35.745492
37467,hill,139.663237,35.603788
37468,hill,139.720188,35.646420
37469,hill,139.719032,35.709821
37470,hill,139.719032,35.709821
37471,hill,139.676861,35.666035
37472,hill,139.692943,35.724560
37473,hill,139.700250,35.597521
37474,hill,139.686537,35.653326
37475,hill,139.697204,35.713475
37476,hill,139.767806,35.737645
37477,hill,139.664527,35.740005
37478,hill,139.724530,35.653403
37479,hill,139.650836,35.614832
37480,hill,139.682019,35.771937
37481,hill,139.674194,35.729081
37482,hill,139.611075,35.668681
37483,hill,139.731075,35.641430
37484,hill,139.691473,35.663788
37485,hill,139.731129,35.727839
37486,hill,139.806411,35.703918
37487,hill,139.634213,35.742745
37488,hill,139.695689,35.622811
37489,hill,139.730214,35.713920
37490,hill,139.787213,35.716056
37491,hill,139.672803,35.646311
37492,hill,139.654293,35.628328
37493,hill,139.700196,35.724323
37494,hill,139.700656,35.582907
37495,hill,139.606515,35.671545
37496,hill,139.682395,35.727961
37497,hill,139.635487,35.649463
37498,hill,139.737522,35.706956
37499,hill,139.673269,35.616015
37500,hill,139.862179,35.715976
37501,hill,139.718008,35.664851
37502,hill,139.668924,35.707858
37503,hill,139.669214,35.700188
37504,hill,139.627393,35.655286
37505,hill,139.741212,35.649890
37506,hill,139.669127,35.628660
37507,hill,139.749553,35.723490
37508,hill,139.722280,35.713928
37509,hill,139.835355,35.687986
37510,hill,139.643153,35.642330
37511,hill,139.708271,35.613415
37512,hill,139.701091,35.603298
37513,hill,139.707141,35.578435
37514,hill,139.788725,35.730020
37515,hill,139.659312,35.630497
37516,hill,139.878852,35.772059
37517,hill,139.718040,35.643613
37518,hill,139.870653,35.779838
37519,hill,139.730370,35.743234
37520,hill,139.690970,35.680757
37521,hill,139.686677,35.734635
37522,hill,139.782238,35.741607
37523,hill,139.738624,35.563610
37524,hill,139.705352,35.633804
37525,hill,139.864309,35.754486
37526,hill,139.748328,35.717379
37527,hill,139.852763,35.720530
37528,hill,139.710167,35.650397
37529,hill,139.866016,35.715116
37530,hill,139.614911,35.701170
